longitude, latitude, magnitude, depth,
171.87512,-43.53609,3.7,10.3699,
172.37404,-43.64511,2.811,5,
171.87703,-43.56743,2.773,5,
172.4666,-43.62654,2.661,5,
172.29915,-43.55391,2.739,5,
172.56152,-43.59312,2.668,5,
172.94386,-43.63733,3.697,24.0275,
172.33482,-43.59412,2.481,5,
172.16501,-43.53239,2.719,5,
172.38385,-43.55626,3.241,6.8983,
172.42052,-43.77138,2.901,12,
172.39449,-43.54493,3.514,6.5023,
172.47794,-43.64327,2.963,15.2108,
172.67303,-43.57917,3.184,7.1107,
172.18887,-43.50059,2.848,7.5032,
172.12115,-43.45336,3.31,6.6135,
172.4404,-43.63146,3.097,3,
172.38864,-43.57585,4.2,8.2252,
171.88762,-43.56807,2.781,5,
172.41855,-43.53515,2.923,5,
172.39322,-43.57403,3.623,7.4165,
172.09653,-43.46101,2.527,5,
172.26021,-43.59931,2.98,5,
172.3998,-43.57139,3.404,6.2128,
172.46059,-43.58968,2.913,14.0138,
172.36633,-43.5834,3.6,10.0723,
172.04359,-43.56594,3.351,9.0715,
172.17012,-43.46537,2.737,5,
172.16145,-43.50161,3.776,9.7578,
172.64915,-43.58346,3.158,6.078,
172.38098,-43.6125,2.562,5,
172.47571,-43.61874,3.536,16.1349,
172.38747,-43.56513,2.821,5,
172.3315,-43.56565,2.853,5,
172.31042,-43.52449,2.741,5,
172.00278,-43.57765,2.973,6.8878,
172.49524,-43.60741,3.7,6.649,
172.26271,-43.59704,2.966,12,
172.39319,-43.56929,3.49,6.7932,
172.46793,-43.63734,2.919,5,
171.95773,-43.5501,2.818,5,
172.19104,-43.54332,3.9,7.0821,
172.20531,-43.62746,2.578,5,
172.21326,-43.61948,3.663,9.0207,
172.09665,-43.5825,3.716,7.8965,
172.10683,-43.59902,3.253,5,
172.33688,-43.53892,2.734,5,
172.15645,-43.46714,2.828,5,
172.26711,-43.55383,3.355,12.63,
172.3335,-43.61541,2.997,5,
172.38478,-43.59322,2.671,5,
172.4126,-43.60536,2.397,5,
172.40802,-43.53983,2.662,13.0606,
172.49736,-43.62455,3.595,8.7457,
172.18503,-43.50525,2.661,5,
172.98987,-43.6112,3.069,12,
171.99261,-43.5745,2.843,5,
172.30537,-43.55682,2.425,5,
172.46812,-43.63958,2.207,5,
172.53535,-43.53394,3.8,15.7226,
172.50269,-43.51495,2.912,5,
172.42325,-43.59815,2.942,5,
172.4957,-43.59906,2.641,5,
172.36969,-43.5812,2.641,5,
171.87251,-43.5766,2.356,5,
171.65346,-43.88177,2.347,12,
172.38025,-43.57814,2.374,5,
172.33516,-43.59112,2.925,5,
172.18069,-43.4799,2.852,5,
172.35657,-43.59095,2.346,5,
171.95438,-43.35443,2.764,7.4917,
172.57835,-43.57869,3.108,5.0506,
172.133,-43.47799,2.741,6.8379,
172.30647,-43.55345,2.619,5,
172.35527,-43.61859,2.249,5,
172.1118,-43.59457,2.706,5,
172.22784,-43.6188,2.579,5,
172.49295,-43.56075,2.926,12,
172.22469,-43.60644,2.632,5,
172.17447,-43.57475,3.185,5,
172.08458,-43.216,2.947,9.0667,
172.17752,-43.54124,2.461,5,
172.19676,-43.50757,3.102,5,
171.85202,-43.59491,2.626,5,
172.31749,-43.60983,2.502,5,
172.33859,-43.60133,2.327,5,
172.29428,-43.55092,2.802,5,
172.3448,-43.62265,2.395,5,
172.33304,-43.59686,2.519,5,
172.03447,-43.58659,2.608,5,
172.3725,-43.56456,2.98,5,
172.41458,-43.56293,3.265,12,
172.14763,-43.56826,3.6,7.9247,
172.15034,-43.57677,2.936,5,
171.84886,-43.57505,2.295,3,
172.39481,-43.62651,2.617,3,
172.39507,-43.57508,2.697,5,
172.6622,-43.57367,2.608,3,
172.38486,-43.58469,2.388,5,
172.11856,-43.45403,3.307,7.1995,
172.24086,-43.62049,2.394,5,
172.32352,-43.53868,2.512,3,
172.07706,-43.61517,2.619,5,
172.38109,-43.56168,3.493,9.171,
172.56412,-43.59452,3,5,
172.26601,-43.61177,2.041,12,
172.45908,-43.62922,3.228,5,
172.48172,-43.61261,2.701,5,
172.16583,-43.60833,2.605,5,
172.37575,-43.61265,2.756,5,
172.23958,-43.61019,2.37,5,
172.44029,-43.58924,3.328,8.4762,
172.026,-43.50193,2.518,5,
172.29802,-43.56603,2.769,5,
172.02829,-43.22586,2.61,10.7533,
172.34604,-43.61364,2.57,5,
172.38087,-43.55815,2.556,5,
172.39529,-43.62675,2.496,5,
172.3708,-43.56452,2.384,5,
171.88094,-43.57714,2.92,5,
171.91875,-43.57597,3.154,5,
171.9534,-43.34408,2.973,8.0204,
172.38097,-43.57735,2.908,5,
172.40648,-43.5879,3.885,7.78,
172.17224,-43.51442,3.247,7.457,
172.40244,-43.5817,3.597,9.3976,
172.17654,-43.46315,2.564,5,
172.29819,-43.55138,3.605,6.9107,
172.38754,-43.56694,2.713,5,
172.35855,-43.57609,3.664,5.4783,
172.30402,-43.55276,2.622,5,
172.62117,-43.58611,2.728,5,
172.36925,-43.57579,2.475,5,
172.40247,-43.62541,2.788,5,
172.33493,-43.59781,4.1,9.9226,
172.43365,-43.63242,3.293,2,
171.92949,-43.5354,3.535,8.9206,
172.2028,-43.50204,3.008,5,
172.15636,-43.49944,3.492,8.747,
172.52365,-43.62933,3.139,2,
172.37704,-43.61968,2.718,5,
172.27402,-43.61967,2.37,5,
172.33676,-43.59604,3.9,9.3211,
171.90883,-43.55633,3.575,7.2461,
172.38734,-43.57159,3.202,7.6512,
172.3891,-43.6266,3.529,8.8261,
172.33961,-43.5834,3.061,5,
172.08224,-43.20288,3.192,10.2134,
172.19592,-43.5461,2.999,5,
172.48407,-43.65877,2.643,12,
171.86237,-43.58212,2.954,5,
172.07811,-43.58074,2.656,5,
172.18301,-43.58295,2.566,5,
172.46695,-43.62318,2.907,5,
171.90863,-43.55025,2.73,15.2329,
172.02562,-43.27037,2.837,7.6834,
172.31789,-43.5643,2.555,5,
172.18405,-43.47341,2.904,7.455,
172.3022,-43.5644,3.177,5,
171.65334,-43.83992,2.405,12,
172.45744,-43.62989,2.713,5,
172.39642,-43.57344,4,7.335,
172.42346,-43.52697,3.193,5.8195,
172.38847,-43.63843,3.057,5,
172.4978,-43.62374,3.664,9.0613,
172.42442,-43.53585,3.28,6.6981,
172.16104,-43.59375,2.769,12,
172.16888,-43.44161,2.81,5,
172.16948,-43.47509,2.614,5,
172.41141,-43.5659,2.642,13.2592,
171.84039,-43.56256,2.677,5,
172.35878,-43.59078,3.776,9.6675,
171.7966,-43.53187,2.904,17.5841,
172.37988,-43.56258,3.446,8.7908,
172.43257,-43.60915,3.271,5,
172.35378,-43.50537,2.502,5,
172.44215,-43.59227,2.484,5,
172.1667,-43.56281,2.512,5,
172.39671,-43.63237,3.783,9.005,
172.14153,-43.60456,2.571,5,
172.47815,-43.61757,3.411,8.6471,
172.1348,-43.5653,3.047,12,
172.42503,-43.63413,2.533,5,
172.3913,-43.56915,2.535,5,
172.39267,-43.59841,2.51,5,
172.17696,-43.49127,3.006,5,
172.16106,-43.44758,3.229,5,
172.27371,-43.59869,3.351,7.2595,
172.27338,-43.60501,3.26,6.633,
172.1353,-43.46915,2.648,5,
172.17166,-43.47528,2.677,5,
172.47902,-43.80633,2.606,12,
172.41734,-43.59509,2.613,5,
172.35883,-43.58182,2.483,5,
172.32594,-43.65655,2.435,5,
172.16206,-43.54942,2.743,5,
172.59196,-43.57818,2.549,5,
172.38762,-43.56606,3.755,7.0548,
172.19849,-43.55531,3.246,5,
172.40543,-43.6092,2.648,5,
172.44014,-43.65013,2.554,5,
172.3065,-43.57261,2.653,5,
172.22911,-43.61433,2.579,5,
172.39284,-43.62617,2.321,5,
172.08881,-43.58275,3.485,8.4086,
172.15355,-43.57856,2.991,5,
172.07809,-43.57996,3.328,8.2699,
172.08081,-43.57961,2.594,5,
172.17097,-43.49086,2.546,5,
171.92194,-43.53959,3.585,8.6775,
172.35944,-43.58512,2.697,5,
172.35933,-43.56293,2.624,5,
172.1801,-43.64826,2.537,5,
172.3764,-43.59843,2.337,5,
172.32449,-43.54898,2.814,5,
172.35904,-43.74621,2.627,5,
172.05385,-43.56419,3.8,9.2431,
172.37518,-43.56979,2.554,5,
172.38976,-43.55208,2.558,5,
171.87099,-43.56084,2.862,5,
172.42496,-43.8281,2.534,5,
172.19362,-43.63749,2.252,5,
172.35579,-43.58532,2.495,5,
172.15752,-43.58369,2.46,5,
172.54898,-43.57774,2.698,5,
172.30423,-43.59867,2.936,5,
172.27489,-43.59331,2.308,5,
171.95105,-43.53613,3.077,5,
172.2244,-43.61081,2.646,5,
172.5217,-43.57969,4,9.6734,
172.4472,-43.64401,2.546,5,
172.4299,-43.65896,2.781,5,
172.41212,-43.54744,3.533,8.7625,
172.37511,-43.60305,2.613,5,
172.46161,-43.63757,2.624,5,
172.21355,-43.63202,2.574,5,
172.18156,-43.59454,3.052,5,
172.41209,-43.61732,2.599,5,
171.8465,-43.5782,2.719,5,
172.26074,-43.63174,3.242,5,
171.88319,-43.56139,2.809,5,
172.45328,-43.64479,2.766,12.9438,
171.90024,-43.60568,2.529,5,
172.49696,-43.62751,4,9.0591,
172.45634,-43.6311,2.873,5,
172.35147,-43.64045,2.667,5,
172.32814,-43.60479,2.525,5,
172.49805,-43.6258,3.8,9.1425,
172.485,-43.55625,3.17,12,
172.53197,-43.53948,3.198,12,
172.45738,-43.63943,2.716,5,
172.48138,-43.51874,2.694,5,
172.4292,-43.56901,3.316,8.4468,
172.36449,-43.59921,2.657,5,
172.14981,-43.42074,2.712,10,
172.47485,-43.62035,3.575,6.9201,
172.498,-43.59786,2.976,5,
172.39522,-43.57157,3.388,6.0473,
171.56946,-43.61909,2.719,5,
172.35593,-43.62946,2.635,5,
172.51579,-43.4173,2.949,5,
172.19493,-43.6149,2.925,5,
172.37746,-43.60158,3.144,5,
171.85405,-43.58238,2.559,5,
172.29817,-43.56733,2.854,5,
172.32872,-43.67005,2.506,5,
172.33214,-43.55766,2.9,5,
172.34721,-43.65412,2.992,5,
172.26155,-43.60505,3.628,9.4105,
172.1581,-43.44985,3.382,7.742,
171.93126,-43.5384,3.226,7.5261,
172.21042,-43.57071,2.818,5,
172.18767,-43.52143,2.588,5,
172.07016,-43.60709,2.796,5,
172.44733,-43.6378,2.836,5,
172.18951,-43.57847,3.007,5,
172.18526,-43.60326,2.894,5,
171.8772,-43.56657,3.127,5,
172.37022,-43.60397,2.497,5,
172.28075,-43.58571,3.433,5.6572,
171.85123,-43.57046,2.776,5,
172.24307,-43.61726,3.044,5,
172.17218,-43.51115,2.744,5,
171.8531,-43.57262,3.125,5,
172.17561,-43.57375,2.546,5,
172.19368,-43.53574,3.305,7.9586,
172.48433,-43.58327,2.907,5,
172.34843,-43.60033,3.8,9.3978,
172.33147,-43.60471,3.161,5,
172.16214,-43.61901,3.114,5,
172.39027,-43.54884,2.552,5,
172.17883,-43.50536,3.642,6.8558,
172.32176,-43.59968,2.511,5,
172.39421,-43.55883,3.772,7.568,
171.9064,-43.5463,2.482,5,
171.87938,-43.54496,2.653,12,
172.14194,-43.47785,3.202,7.6223,
172.15305,-43.62008,2.898,5,
171.88925,-43.56961,2.546,5,
172.34897,-43.60279,3.7,9.5349,
172.12801,-43.49496,3.928,9.1796,
172.45108,-43.53805,3.8,10.1353,
172.17029,-43.51118,2.699,6.6737,
172.07314,-43.25839,3.108,5,
172.48137,-43.62645,4,8.632,
172.48387,-43.62374,4.2,8.2178,
172.21593,-43.61125,2.65,5,
172.39426,-43.60819,2.605,5,
172.47899,-43.61845,3.478,8.742,
172.46935,-43.62819,3.004,5,
172.59026,-43.59346,3.1,5,
172.45834,-43.62963,2.748,5,
172.46422,-43.63302,2.558,5,
171.85426,-43.57585,2.84,5,
171.93001,-43.5296,4.1,7.8975,
172.46555,-43.64244,3.303,8.2459,
172.35657,-43.61292,2.538,5,
172.07413,-43.25967,2.714,5,
172.47992,-43.61401,3.467,7.5951,
172.37866,-43.5504,2.68,12,
172.60747,-43.46014,2.613,12,
172.0336,-43.59846,2.783,5,
172.16248,-43.58556,2.826,5,
172.3286,-43.63504,2.701,5,
172.61177,-43.58517,3.021,5,
172.39891,-43.60594,2.518,5,
172.27682,-43.60852,3.137,5,
172.18987,-43.5019,2.763,5,
172.4736,-43.61683,2.874,5,
172.4613,-43.62231,2.616,5,
172.96971,-42.90626,2.685,5,
172.41093,-43.55717,3.411,8.2382,
171.93867,-43.56347,2.753,5,
172.4621,-43.6298,2.786,5,
172.22017,-43.60986,2.813,5,
172.40694,-43.55934,3.311,4.6802,
172.42586,-43.53765,3.485,6.5567,
172.39491,-43.56367,2.995,5,
172.40858,-43.55372,2.883,5,
172.36629,-43.5837,2.744,5,
171.93776,-43.51758,3.744,7.478,
172.24968,-43.62548,2.771,5,
172.16298,-43.44667,3.136,7.1603,
172.38347,-43.55823,2.939,5,
172.4892,-43.61357,3.793,6.9095,
172.49135,-43.61224,3.314,6.933,
172.10173,-43.58943,3.905,6.8519,
172.45111,-43.62557,2.607,5,
172.35307,-43.58906,2.665,5,
171.94205,-43.53455,2.902,5,
172.39388,-43.59793,2.686,5,
172.33778,-43.60038,2.859,5,
172.50549,-43.42126,2.584,5,
172.43581,-43.56532,2.655,5,
172.09711,-43.48542,2.775,5,
172.35104,-43.59518,2.578,5,
172.30652,-43.55874,3.506,10.0898,
172.00359,-43.27063,2.9,5,
172.27298,-43.6067,2.804,5,
172.007,-43.25029,2.697,5,
172.39322,-43.58363,3.59,8.9491,
172.16483,-43.43381,2.769,5,
172.30659,-43.57426,2.724,5,
172.37366,-43.59018,3.031,5,
172.36176,-43.60196,2.614,5,
172.48112,-43.61628,3.18,7.7505,
172.38734,-43.62596,2.481,5,
172.1209,-43.50688,2.908,5,
172.29959,-43.50623,2.861,5,
172.31252,-43.63754,2.618,5,
172.29794,-43.55166,2.704,5,
172.3093,-43.62194,2.833,5,
171.87732,-43.59752,2.821,5,
171.97961,-43.49771,2.618,12,
172.05991,-43.57386,2.929,5,
172.32832,-43.6048,3.086,5,
172.07515,-43.3821,3.031,7.4994,
172.55362,-43.58834,2.629,5,
172.16005,-43.58693,2.179,5,
172.46828,-43.61269,2.721,5,
172.46313,-43.63152,3.112,5,
172.42741,-43.53995,3.921,7.7827,
172.42789,-43.53702,3.46,8.12,
172.29254,-43.55919,2.877,5,
172.40166,-43.55009,3.201,11.6303,
172.35756,-43.59536,3.311,10.9419,
171.93425,-43.54845,2.746,5,
172.40237,-43.55805,2.725,5,
172.43439,-43.53542,3.214,7.9818,
172.3701,-43.57035,2.905,5,
172.51671,-43.46249,2.759,5,
172.5439,-43.59127,2.698,5,
172.37025,-43.59906,3.046,5,
172.17435,-43.61348,2.885,5,
172.09468,-43.59772,3.115,5,
172.36382,-43.74562,2.715,5,
172.18587,-43.56147,2.86,5,
172.59123,-43.46101,2.197,5,
172.07632,-43.46775,2.74,5,
172.16394,-43.45958,3.328,6.8197,
172.16057,-43.45932,4.1,6.6793,
172.23381,-43.60684,2.728,12,
172.17955,-43.45948,3.002,5,
172.39008,-43.55629,2.72,5,
172.22012,-43.59514,2.81,5,
172.64815,-43.57431,2.875,7.1115,
172.37079,-43.61642,2.83,5,
172.38541,-43.62434,2.768,5,
172.43193,-43.55662,2.886,5,
172.16553,-43.528,3.038,5,
172.33487,-43.62828,2.457,5,
172.13687,-43.47448,2.596,5,
172.20276,-43.58467,2.577,5,
172.08215,-43.60114,2.731,5,
172.36768,-43.59379,2.678,5,
172.17738,-43.5192,2.533,5,
171.88565,-43.56315,2.291,5,
172.674,-43.40966,3.361,5,
172.37161,-43.56417,3.096,5,
172.19157,-43.55822,2.694,5,
172.16533,-43.49281,2.74,5.9346,
172.34499,-43.58444,2.696,5,
172.35393,-43.62042,2.986,5,
171.83939,-43.56678,3.129,7.0057,
172.60654,-43.5894,2.852,5.7216,
172.49506,-43.60651,2.698,5,
172.34485,-43.59789,2.918,5,
172.40599,-43.59257,3.321,7.3115,
172.29401,-43.603,2.499,5,
172.39372,-43.58726,4.2,9.6229,
172.10677,-43.59515,3.066,5,
172.16231,-43.43963,2.471,5,
172.0457,-43.62429,2.826,5,
172.39,-43.58281,3.931,9.0351,
172.0871,-43.60051,3.959,6.0387,
172.61472,-43.59496,2.564,5,
172.33597,-43.64905,2.671,5,
172.47676,-43.61751,3.415,7.0601,
172.46677,-43.54853,2.83,5,
171.87814,-43.55125,2.531,5,
172.35757,-43.58402,2.829,5,
172.15234,-43.52889,2.679,5,
172.35213,-43.58258,3.043,5,
172.36195,-43.58491,3.034,5,
172.37376,-43.59134,3.113,5,
172.44974,-43.62254,2.536,5,
172.13553,-43.47467,2.791,5,
172.16208,-43.46151,2.855,5,
172.27354,-43.61847,2.664,5,
172.2431,-43.59991,3.412,9.2061,
172.4619,-43.6222,2.895,5,
172.2516,-43.60983,2.568,5,
171.88235,-43.54019,2.486,5,
172.33055,-43.63223,2.565,5,
172.04433,-43.60889,2.733,5,
172.41618,-43.62925,2.886,5,
171.86592,-43.57967,2.781,5,
171.85347,-43.58656,2.692,5,
171.8831,-43.5495,2.725,5,
172.30832,-43.59583,3.275,8.5156,
172.38008,-43.61782,2.772,5,
172.45557,-43.63326,2.786,5,
172.4782,-43.61762,2.984,5,
172.31462,-43.61803,2.625,5,
172.17157,-43.58335,2.921,5,
172.45802,-43.6323,2.498,5,
172.03784,-43.31122,2.835,5,
172.39255,-43.57683,2.844,5,
172.20047,-43.53191,3.341,9.381,
172.31503,-43.58987,2.656,5,
172.30977,-43.58626,3.273,6.7405,
171.914,-43.57205,2.697,5,
172.19354,-43.54312,2.793,5,
172.38112,-43.58043,3.081,5,
172.26878,-43.61911,2.937,5,
172.45067,-43.63298,2.593,5,
172.38408,-43.5793,3.037,5,
172.26688,-43.58791,2.563,5,
172.16734,-43.45999,2.752,5,
172.60173,-43.59192,2.873,5,
172.36566,-43.58527,2.935,5,
172.29489,-43.57388,2.575,5,
171.84435,-43.58808,3.056,5,
172.39087,-43.55341,2.559,5,
172.39885,-43.62668,2.534,12,
172.01338,-43.5661,3.142,5,
171.84839,-43.59161,2.727,5,
172.3709,-43.59464,2.342,5,
172.27895,-43.57742,2.541,5,
172.45151,-43.63843,2.624,5,
172.35631,-43.59219,2.597,5,
172.09117,-43.46286,2.574,5,
171.98991,-43.55344,2.707,5,
172.41188,-43.57209,2.651,5,
172.49181,-43.60254,2.68,5,
172.33878,-43.43254,2.616,5,
172.37457,-43.57877,2.566,5,
172.41791,-43.61681,2.545,5,
172.18204,-43.50587,2.572,5,
172.46747,-43.63481,2.841,5,
172.37538,-43.5684,2.881,5,
172.38916,-43.58305,2.563,5,
172.36557,-43.65638,2.392,5,
172.394,-43.56394,2.36,5,
172.13557,-43.57526,3.305,6.3708,
172.12291,-43.59602,2.837,5,
172.38194,-43.5721,2.774,5,
172.37573,-43.7826,3.168,5,
172.00763,-43.26411,3.328,8.4206,
172.45961,-43.63984,2.641,5,
172.58022,-43.55917,2.318,5,
172.00461,-43.26491,3.343,8.5626,
172.0054,-43.26432,2.91,8.8904,
172.34857,-43.5831,2.676,5,
172.39632,-43.57876,2.677,5,
172.40997,-43.65213,2.788,5,
172.45316,-43.63129,2.668,5,
172.24532,-43.63742,2.754,5,
172.04872,-43.61277,2.619,5,
172.15996,-43.46024,3.169,7.7606,
172.44266,-43.86072,2.596,5,
172.14085,-43.44785,2.925,5,
172.14418,-43.61944,2.777,5,
172.35724,-43.58942,2.404,5,
172.48331,-43.52751,2.418,5,
172.41649,-43.62866,2.606,5,
172.15854,-43.61832,2.652,5,
172.32059,-43.62448,2.91,5,
172.47028,-43.62929,2.795,5,
172.24298,-43.6093,2.866,5,
172.68719,-43.55576,2.491,6.1689,
172.13937,-43.61291,2.393,5,
172.23141,-43.60585,2.36,5,
172.1454,-43.62285,3.209,5,
171.95616,-43.54857,2.575,5,
172.46646,-43.61758,2.819,5,
172.35774,-43.60247,2.879,5,
172.1658,-43.64011,2.878,5,
172.3085,-43.6241,2.84,5,
172.29468,-43.60185,2.741,5,
172.39018,-43.55953,4.2,8.4387,
172.36852,-43.57121,2.7,5,
172.36792,-43.56709,2.612,5,
171.90048,-43.54502,2.472,5,
172.20648,-43.38461,2.753,5,
172.24184,-43.60944,2.614,5,
172.6306,-43.58343,2.976,6.0266,
172.35252,-43.61927,2.633,5,
171.88185,-43.56099,2.626,5,
172.11652,-43.45108,2.792,5,
172.38268,-43.56874,2.793,5,
172.32814,-43.60268,2.686,5,
172.4731,-43.6343,2.604,5,
171.8623,-43.59724,2.494,5,
172.37595,-43.60579,2.532,5,
172.34798,-43.43252,2.472,5,
172.12094,-43.38533,2.748,5,
172.48996,-43.58127,2.547,5,
172.29309,-43.58316,2.447,5,
172.50867,-43.60293,2.681,5,
172.13049,-43.50592,2.865,5,
172.12785,-43.40109,2.605,5,
172.34048,-43.60065,2.767,5,
172.29361,-43.58832,3.217,12,
172.34599,-43.57858,2.673,5,
172.36163,-43.60214,2.375,5,
172.17516,-43.58344,2.396,5,
172.15723,-43.59133,2.743,5,
172.1288,-43.37527,2.62,5,
172.33885,-43.59803,2.806,5,
172.418,-43.67034,2.86,5,
171.85551,-43.57745,2.644,5,
172.08833,-43.0116,3.9,5,
172.07597,-43.01402,2.635,5,
171.67024,-43.55387,3.59,5,
172.17827,-43.45279,2.652,5,
172.22893,-43.6366,2.583,5,
171.80713,-43.55483,3.113,5,
172.15587,-43.48024,2.57,5,
172.47896,-43.61874,3.557,6.209,
172.42816,-43.54459,3.216,9.557,
172.16827,-43.51386,2.856,6.4519,
172.23137,-43.62307,2.236,5,
172.32515,-43.63478,2.562,5,
172.64479,-43.59056,2.464,5,
172.38962,-43.61207,2.421,5,
172.55417,-43.61635,2.548,5,
171.68874,-43.58343,2.682,5,
172.29799,-43.61482,2.682,5,
172.15456,-43.47282,2.577,5,
172.2803,-43.57175,2.527,5,
172.28616,-43.58291,2.556,5,
172.28795,-43.60438,2.668,5,
172.52342,-43.62106,2.731,5,
172.31859,-43.61629,2.61,5,
172.30707,-43.61229,3.214,5,
172.2095,-43.58003,2.851,5,
172.33702,-43.65303,2.793,5,
172.28618,-43.5646,2.531,5,
172.40398,-43.60469,2.514,5,
171.75439,-43.60357,2.533,5,
172.62433,-43.62214,2.86,2,
172.14426,-43.58683,2.527,5,
172.12025,-43.48816,2.834,5,
172.24283,-43.576,3.059,5,
172.43501,-43.60848,3.17,16.0175,
171.67715,-43.5718,2.516,5,
172.53241,-43.40732,3.114,5,
172.45367,-43.62066,3.067,2,
172.77802,-43.76042,2.42,19.1838,
172.06448,-43.61066,2.605,5,
172.41925,-43.61833,2.541,5,
172.37112,-43.58187,2.923,5,
171.87016,-43.55201,2.704,5,
172.59874,-43.5612,2.286,8.1079,
172.07797,-43.60486,2.424,5,
172.35147,-43.65432,2.714,5,
171.82246,-43.59976,2.695,2,
172.33563,-43.61592,2.655,5,
172.21608,-43.61236,2.565,5,
172.39462,-43.61813,3.574,7.1391,
172.63127,-43.58485,2.736,5,
172.34381,-43.58229,3.061,5,
172.35664,-43.58657,2.798,5,
172.45268,-43.64052,2.648,5,
172.40022,-43.62911,3.678,8.8007,
172.4073,-43.61613,2.6,5,
172.0397,-43.61446,2.61,5,
171.9431,-43.54206,3.471,7.357,
171.92038,-43.56189,2.508,5,
172.37782,-43.55983,2.782,5,
172.20035,-43.62238,2.961,5,
172.40208,-43.54152,3.503,6.0003,
172.40344,-43.53078,2.864,5,
172.1993,-43.53154,2.735,5,
172.37238,-43.61102,2.873,5,
172.32176,-43.60974,3.103,5,
172.37093,-43.62535,2.88,5,
172.2261,-43.60348,2.797,5,
172.38351,-43.62695,2.568,5,
172.05664,-43.5988,2.471,5,
172.41684,-43.60736,3.36,8.3602,
172.60773,-43.5925,3.227,5,
172.4769,-43.61327,3.741,6.7767,
172.39984,-43.61047,2.427,5,
172.37245,-43.65516,2.852,5,
172.14505,-43.55206,2.627,5,
172.06377,-43.59909,2.978,5,
172.34062,-43.6218,2.782,5,
172.35472,-43.60522,2.765,5,
172.05687,-43.58107,3.148,5,
172.61555,-43.44803,3.438,7.9293,
171.90363,-43.55626,2.554,5,
172.42549,-43.56877,2.605,5,
172.15988,-43.59753,2.34,5,
172.16982,-43.50904,2.797,5,
171.92244,-43.54157,2.498,5,
172.4102,-43.58722,2.693,5,
171.94217,-43.57075,2.581,5,
172.40239,-43.61841,2.366,5,
172.41658,-43.5514,2.355,5,
171.97882,-43.52352,2.453,5,
171.84921,-43.57239,2.463,5,
172.36049,-43.56446,2.537,5,
172.40985,-43.63206,2.499,5,
172.3652,-43.6778,2.4,5,
171.35031,-42.89363,2.623,5,
172.42474,-43.58749,2.63,5,
171.74252,-43.54914,2.651,5,
172.36649,-43.60217,2.372,5,
171.9458,-43.54522,2.924,5,
172.31793,-43.55196,2.311,5,
172.44571,-43.64908,2.651,5,
172.44482,-43.64883,3.035,5,
172.18311,-43.60007,2.683,5,
172.17166,-43.46267,3.11,5,
172.19435,-43.57332,3.216,5,
171.89041,-43.5753,2.436,5,
172.18938,-43.5593,2.758,5,
172.37755,-43.57727,2.84,5,
172.3286,-43.61222,2.727,5,
172.17378,-43.44665,3.482,6.3681,
172.27264,-43.59252,2.438,5,
172.61594,-43.43911,2.644,5,
172.46858,-43.6232,2.721,5,
172.56197,-43.46947,2.486,5,
172.03421,-43.59301,2.763,5,
172.11731,-43.59457,2.487,5,
172.14709,-43.47636,2.516,5,
171.89577,-43.54804,2.405,5,
172.38982,-43.57693,3.776,7.7874,
172.40062,-43.57546,2.304,5,
172.44948,-43.63254,3.207,5,
172.60368,-43.59851,2.731,5,
172.60686,-43.58828,2.694,5,
172.38565,-43.56565,3.6,6.1694,
172.03656,-43.58175,2.615,5,
172.08792,-43.6065,2.66,5,
172.36063,-43.56276,3.359,6.6041,
172.04861,-43.58118,3.039,5,
172.36583,-43.55764,2.367,5,
172.15039,-43.47844,2.909,5.6388,
172.14888,-43.48023,2.632,5,
172.17917,-43.51057,2.651,5,
172.17177,-43.60196,2.718,5,
172.465,-43.43431,2.611,5,
172.40266,-43.61818,3.6,11.1127,
172.16031,-43.4687,3,5,
172.47144,-43.60862,2.641,5,
172.12015,-43.38378,3.134,6.0371,
172.5773,-43.47338,2.44,9.1891,
172.41937,-43.62467,2.73,5,
172.60991,-43.45342,3.206,9.4839,
172.40041,-43.60972,3.039,5,
172.31439,-43.6285,3.089,14.7555,
172.18057,-43.51091,2.875,8.8,
172.0798,-43.39585,2.805,8.8624,
172.46272,-43.63993,2.596,5,
171.9256,-43.53992,2.762,5,
172.23547,-43.60591,2.535,5,
172.02209,-43.22447,2.85,6.9942,
172.41095,-43.59651,2.684,5,
172.46606,-43.58541,3.17,12.6086,
172.2001,-43.51902,2.538,5,
171.82248,-43.24113,3.492,5,
172.35638,-43.60751,2.851,5,
172.3819,-43.57519,3.169,5,
172.06372,-43.57298,2.589,5,
172.45242,-43.64118,3.173,5,
172.32797,-43.56215,3.201,5,
172.40834,-43.66,2.682,12,
172.17125,-43.52371,2.712,5,
172.30994,-43.55498,2.952,5,
172.42758,-43.56485,4.1,8.9834,
171.8463,-43.59252,3.074,5,
172.39313,-43.6228,2.728,5,
172.22633,-43.61706,2.77,5,
172.36505,-43.70743,2.628,5,
172.42552,-43.55859,3.427,8.7206,
172.27309,-43.60355,3.319,6.9799,
171.87547,-43.56699,2.894,5,
172.39595,-43.62634,3.438,7.6347,
172.33122,-43.55257,2.765,5,
172.37651,-43.60569,2.603,5,
172.83455,-43.74408,2.931,29.0673,
172.50368,-43.59668,3.329,6.5739,
172.47917,-43.5404,2.601,5,
172.18378,-43.60503,2.698,5,
172.13564,-43.4849,2.368,5,
171.80406,-43.57917,3.154,5,
172.10294,-43.47908,2.978,5.9755,
