longitde,latitude,depth,SOM cluster,DBSCAN cluster,KMEAN cluster
171.90958,-43.55048,5,1,1,0
171.82098,-43.61896,5,1,1,0
172.39175,-43.56599,5,1,1,0
172.39388,-43.57048,5,1,1,0
172.16258,-43.5994,5.7774,1,1,0
172.53001,-43.63042,12.9389,3,0,1
172.02744,-43.54929,5,1,1,0
172.06958,-43.58489,5,1,1,0
172.17314,-43.58288,5,1,1,0
172.22935,-43.50145,5,1,1,0
172.50197,-43.64132,12,3,2,1
172.42299,-43.5951,5,1,1,0
172.39732,-43.57388,19.3633,2,0,2
172.15559,-43.60115,5.431,1,1,0
172.201,-43.56171,5,1,1,0
172.17635,-43.52084,5,1,1,0
172.18855,-43.65499,5,1,1,0
172.34285,-43.5825,13.8952,3,0,1
172.4039,-43.60889,5,1,1,0
172.52562,-43.59928,5,1,1,0
172.39592,-43.56036,9.6603,0,1,3
172.11481,-43.60616,5,1,1,0
171.86629,-43.56493,5,1,1,0
172.10933,-43.60774,5,1,1,0
172.23206,-43.61564,5,1,1,0
172.19318,-43.48565,5.5538,1,1,0
172.45683,-43.60006,18.7209,2,0,2
172.41464,-43.58524,14.7036,3,0,1
172.16406,-43.47106,7.5999,0,1,3
172.30074,-43.58726,5,1,1,0
172.44295,-43.55798,14.485,3,0,1
172.38646,-43.63077,5,1,1,0
172.34781,-43.57504,19.1408,2,0,2
172.18053,-43.4557,5,1,1,0
172.04706,-43.61198,5,1,1,0
172.42076,-43.61214,5,1,1,0
172.83081,-43.75861,26.2196,2,0,2
172.37593,-43.61444,5,1,1,0
172.41342,-43.55449,5,1,1,0
172.37607,-43.60088,12.9773,3,0,1
172.37816,-43.76894,5,1,1,0
172.37364,-43.55294,6.2605,1,1,0
172.29788,-43.57125,7.6674,0,1,3
172.30215,-43.57195,5,1,1,0
172.0471,-43.56956,5,1,1,0
172.45827,-43.61956,7.0916,0,1,3
172.4631,-43.71142,5,1,1,0
172.1114,-43.46975,6.9564,0,1,3
172.47069,-43.60836,6.0489,1,1,0
172.26645,-43.60717,20.942,2,0,2
171.96529,-43.34892,7.9245,0,1,3
172.20802,-43.55624,5,1,1,0
172.11165,-43.58689,5,1,1,0
171.73441,-43.77054,5,0,1,0
172.27533,-43.61346,19.6443,2,0,2
172.42596,-43.58495,14.919,3,0,1
172.3755,-43.5837,5,1,1,0
172.28476,-43.56617,16.6566,2,0,1
172.50002,-43.6132,5,1,1,0
172.22838,-43.61505,5,1,1,0
172.19688,-43.54294,5,1,1,0
172.38713,-43.55091,5,1,1,0
172.12589,-43.59884,5,1,1,0
172.28506,-43.57788,5,1,1,0
172.42647,-43.5812,5,1,1,0
172.18958,-43.49182,5,1,1,0
172.44913,-43.61486,5,1,1,0
172.01176,-43.27133,8.4995,0,1,3
172.19881,-43.55449,5,1,1,0
172.38155,-43.57401,9.6318,0,1,3
172.31198,-43.59667,9.1494,0,1,3
172.12959,-43.53102,5,1,1,0
172.24147,-43.61461,5,1,1,0
171.88324,-43.55173,5,1,1,0
172.36818,-43.61202,6.424,1,1,0
172.24759,-43.58943,5,1,1,0
172.14839,-43.6134,5,1,1,0
172.04109,-43.58376,5,1,1,0
171.90402,-43.55144,5,1,1,0
172.40196,-43.59403,5,1,1,0
172.42188,-43.58788,5,1,1,0
172.88257,-43.66441,23.9181,2,0,2
171.89786,-43.56095,5,1,1,0
172.2753,-43.5583,5,1,1,0
172.38753,-43.60191,5,1,1,0
172.14359,-43.60294,5,1,1,0
172.40274,-43.59506,5,1,1,0
171.88487,-43.58791,5,1,1,0
172.2773,-43.60794,5,1,1,0
172.40088,-43.61297,5,1,1,0
172.19154,-43.59987,5,1,1,0
172.20082,-43.60848,5,1,1,0
172.4821,-43.61829,7.7299,0,1,3
172.39104,-43.59973,5,1,1,0
171.87068,-43.6049,5,1,1,0
172.82095,-43.86544,22.4648,2,0,2
172.36554,-43.52806,5,1,1,0
172.35371,-43.57821,17.1143,2,0,1
172.69348,-43.57384,5,1,1,0
172.14952,-43.49202,9.2486,0,1,3
172.17818,-43.59241,5,1,1,0
172.28342,-43.54189,5,1,1,0
171.90781,-43.56168,5,1,1,0
172.39246,-43.64082,9.7135,0,1,3
172.37878,-43.7812,5,1,1,0
172.30576,-43.61341,14.8539,3,0,1
172.39781,-43.61494,5,1,1,0
172.39145,-43.57417,7.1101,0,1,3
172.45093,-43.65061,12,3,2,1
172.39542,-43.55092,5,1,1,0
172.13309,-43.60902,5,1,1,0
171.94533,-43.5677,5,1,1,0
172.25551,-43.6147,5,1,1,0
172.15381,-43.60437,5,1,1,0
172.23396,-43.61772,5,1,1,0
172.37535,-43.76675,5,1,1,0
172.49957,-43.60468,5,1,1,0
172.43752,-43.58867,5,1,1,0
172.35016,-43.59142,5,1,1,0
171.87512,-43.53609,10.3699,3,1,3
172.37404,-43.64511,5,1,1,0
171.87703,-43.56743,5,1,1,0
172.4666,-43.62654,5,1,1,0
172.29915,-43.55391,5,1,1,0
172.56152,-43.59312,5,1,1,0
172.94386,-43.63733,24.0275,2,0,2
172.33482,-43.59412,5,1,1,0
172.16501,-43.53239,5,1,1,0
172.38385,-43.55626,6.8983,0,1,3
172.42052,-43.77138,12,3,2,1
172.39449,-43.54493,6.5023,1,1,0
172.47794,-43.64327,15.2108,2,0,1
172.67303,-43.57917,7.1107,1,1,3
172.18887,-43.50059,7.5032,0,1,3
172.12115,-43.45336,6.6135,1,1,0
172.4404,-43.63146,3,1,3,0
172.38864,-43.57585,8.2252,0,1,3
171.88762,-43.56807,5,1,1,0
172.41855,-43.53515,5,1,1,0
172.39322,-43.57403,7.4165,0,1,3
172.09653,-43.46101,5,1,1,0
172.26021,-43.59931,5,1,1,0
172.3998,-43.57139,6.2128,1,1,0
172.46059,-43.58968,14.0138,3,0,1
172.36633,-43.5834,10.0723,0,1,3
172.04359,-43.56594,9.0715,0,1,3
172.17012,-43.46537,5,1,1,0
172.16145,-43.50161,9.7578,0,1,3
172.64915,-43.58346,6.078,1,1,0
172.38098,-43.6125,5,1,1,0
172.47571,-43.61874,16.1349,2,0,1
172.38747,-43.56513,5,1,1,0
172.3315,-43.56565,5,1,1,0
172.31042,-43.52449,5,1,1,0
172.00278,-43.57765,6.8878,1,1,3
172.49524,-43.60741,6.649,0,1,0
172.26271,-43.59704,12,3,2,1
172.39319,-43.56929,6.7932,0,1,3
172.46793,-43.63734,5,1,1,0
171.95773,-43.5501,5,1,1,0
172.19104,-43.54332,7.0821,0,1,3
172.20531,-43.62746,5,1,1,0
172.21326,-43.61948,9.0207,0,1,3
172.09665,-43.5825,7.8965,0,1,3
172.10683,-43.59902,5,1,1,0
172.33688,-43.53892,5,1,1,0
172.15645,-43.46714,5,1,1,0
172.26711,-43.55383,12.63,3,0,1
172.3335,-43.61541,5,1,1,0
172.38478,-43.59322,5,1,1,0
172.4126,-43.60536,5,1,1,0
172.40802,-43.53983,13.0606,3,0,1
172.49736,-43.62455,8.7457,0,1,3
172.18503,-43.50525,5,1,1,0
172.98987,-43.6112,12,3,2,1
171.99261,-43.5745,5,1,1,0
172.30537,-43.55682,5,1,1,0
172.46812,-43.63958,5,1,1,0
172.53535,-43.53394,15.7226,3,0,1
172.50269,-43.51495,5,1,1,0
172.42325,-43.59815,5,1,1,0
172.4957,-43.59906,5,1,1,0
172.36969,-43.5812,5,1,1,0
171.87251,-43.5766,5,1,1,0
171.65346,-43.88177,12,0,0,1
172.38025,-43.57814,5,1,1,0
172.33516,-43.59112,5,1,1,0
172.18069,-43.4799,5,1,1,0
172.35657,-43.59095,5,1,1,0
171.95438,-43.35443,7.4917,0,1,3
172.57835,-43.57869,5.0506,1,1,0
172.133,-43.47799,6.8379,0,1,3
172.30647,-43.55345,5,1,1,0
172.35527,-43.61859,5,1,1,0
172.1118,-43.59457,5,1,1,0
172.22784,-43.6188,5,1,1,0
172.49295,-43.56075,12,3,2,1
172.22469,-43.60644,5,1,1,0
172.17447,-43.57475,5,1,1,0
172.08458,-43.216,9.0667,0,1,3
172.17752,-43.54124,5,1,1,0
172.19676,-43.50757,5,1,1,0
171.85202,-43.59491,5,1,1,0
172.31749,-43.60983,5,1,1,0
172.33859,-43.60133,5,1,1,0
172.29428,-43.55092,5,1,1,0
172.3448,-43.62265,5,1,1,0
172.33304,-43.59686,5,1,1,0
172.03447,-43.58659,5,1,1,0
172.3725,-43.56456,5,1,1,0
172.41458,-43.56293,12,3,2,1
172.14763,-43.56826,7.9247,0,1,3
172.15034,-43.57677,5,1,1,0
171.84886,-43.57505,3,1,3,0
172.39481,-43.62651,3,1,3,0
172.39507,-43.57508,5,1,1,0
172.6622,-43.57367,3,1,3,0
172.38486,-43.58469,5,1,1,0
172.11856,-43.45403,7.1995,0,1,3
172.24086,-43.62049,5,1,1,0
172.32352,-43.53868,3,1,3,0
172.07706,-43.61517,5,1,1,0
172.38109,-43.56168,9.171,0,1,3
172.56412,-43.59452,5,1,1,0
172.26601,-43.61177,12,3,2,1
172.45908,-43.62922,5,1,1,0
172.48172,-43.61261,5,1,1,0
172.16583,-43.60833,5,1,1,0
172.37575,-43.61265,5,1,1,0
172.23958,-43.61019,5,1,1,0
172.44029,-43.58924,8.4762,0,1,3
172.026,-43.50193,5,1,1,0
172.29802,-43.56603,5,1,1,0
172.02829,-43.22586,10.7533,0,0,1
172.34604,-43.61364,5,1,1,0
172.38087,-43.55815,5,1,1,0
172.39529,-43.62675,5,1,1,0
172.3708,-43.56452,5,1,1,0
171.88094,-43.57714,5,1,1,0
171.91875,-43.57597,5,1,1,0
171.9534,-43.34408,8.0204,0,1,3
172.38097,-43.57735,5,1,1,0
172.40648,-43.5879,7.78,0,1,3
172.17224,-43.51442,7.457,0,1,3
172.40244,-43.5817,9.3976,0,1,3
172.17654,-43.46315,5,1,1,0
172.29819,-43.55138,6.9107,0,1,3
172.38754,-43.56694,5,1,1,0
172.35855,-43.57609,5.4783,1,1,0
172.30402,-43.55276,5,1,1,0
172.62117,-43.58611,5,1,1,0
172.36925,-43.57579,5,1,1,0
172.40247,-43.62541,5,1,1,0
172.33493,-43.59781,9.9226,0,1,3
172.43365,-43.63242,2,1,0,0
171.92949,-43.5354,8.9206,3,1,3
172.2028,-43.50204,5,1,1,0
172.15636,-43.49944,8.747,0,1,3
172.52365,-43.62933,2,1,0,0
172.37704,-43.61968,5,1,1,0
172.27402,-43.61967,5,1,1,0
172.33676,-43.59604,9.3211,0,1,3
171.90883,-43.55633,7.2461,1,1,3
172.38734,-43.57159,7.6512,0,1,3
172.3891,-43.6266,8.8261,0,1,3
172.33961,-43.5834,5,1,1,0
172.08224,-43.20288,10.2134,1,1,3
172.19592,-43.5461,5,1,1,0
172.48407,-43.65877,12,3,2,1
171.86237,-43.58212,5,1,1,0
172.07811,-43.58074,5,1,1,0
172.18301,-43.58295,5,1,1,0
172.46695,-43.62318,5,1,1,0
171.90863,-43.55025,15.2329,3,0,1
172.02562,-43.27037,7.6834,0,1,3
172.31789,-43.5643,5,1,1,0
172.18405,-43.47341,7.455,0,1,3
172.3022,-43.5644,5,1,1,0
171.65334,-43.83992,12,0,2,1
172.45744,-43.62989,5,1,1,0
172.39642,-43.57344,7.335,0,1,3
172.42346,-43.52697,5.8195,1,1,0
172.38847,-43.63843,5,1,1,0
172.4978,-43.62374,9.0613,0,1,3
172.42442,-43.53585,6.6981,0,1,3
172.16104,-43.59375,12,3,2,1
172.16888,-43.44161,5,1,1,0
172.16948,-43.47509,5,1,1,0
172.41141,-43.5659,13.2592,3,0,1
171.84039,-43.56256,5,1,1,0
172.35878,-43.59078,9.6675,0,1,3
171.7966,-43.53187,17.5841,3,0,1
172.37988,-43.56258,8.7908,0,1,3
172.43257,-43.60915,5,1,1,0
172.35378,-43.50537,5,1,1,0
172.44215,-43.59227,5,1,1,0
172.1667,-43.56281,5,1,1,0
172.39671,-43.63237,9.005,0,1,3
172.14153,-43.60456,5,1,1,0
172.47815,-43.61757,8.6471,0,1,3
172.1348,-43.5653,12,3,2,1
172.42503,-43.63413,5,1,1,0
172.3913,-43.56915,5,1,1,0
172.39267,-43.59841,5,1,1,0
172.17696,-43.49127,5,1,1,0
172.16106,-43.44758,5,1,1,0
172.27371,-43.59869,7.2595,0,1,3
172.27338,-43.60501,6.633,1,1,0
172.1353,-43.46915,5,1,1,0
172.17166,-43.47528,5,1,1,0
172.47902,-43.80633,12,3,2,1
172.41734,-43.59509,5,1,1,0
172.35883,-43.58182,5,1,1,0
172.32594,-43.65655,5,1,1,0
172.16206,-43.54942,5,1,1,0
172.59196,-43.57818,5,1,1,0
172.38762,-43.56606,7.0548,0,1,3
172.19849,-43.55531,5,1,1,0
172.40543,-43.6092,5,1,1,0
172.44014,-43.65013,5,1,1,0
172.3065,-43.57261,5,1,1,0
172.22911,-43.61433,5,1,1,0
172.39284,-43.62617,5,1,1,0
172.08881,-43.58275,8.4086,0,1,3
172.15355,-43.57856,5,1,1,0
172.07809,-43.57996,8.2699,0,1,3
172.08081,-43.57961,5,1,1,0
172.17097,-43.49086,5,1,1,0
171.92194,-43.53959,8.6775,0,1,3
172.35944,-43.58512,5,1,1,0
172.35933,-43.56293,5,1,1,0
172.1801,-43.64826,5,1,1,0
172.3764,-43.59843,5,1,1,0
172.32449,-43.54898,5,1,1,0
172.35904,-43.74621,5,1,1,0
172.05385,-43.56419,9.2431,0,1,3
172.37518,-43.56979,5,1,1,0
172.38976,-43.55208,5,1,1,0
171.87099,-43.56084,5,1,1,0
172.42496,-43.8281,5,1,1,0
172.19362,-43.63749,5,1,1,0
172.35579,-43.58532,5,1,1,0
172.15752,-43.58369,5,1,1,0
172.54898,-43.57774,5,1,1,0
172.30423,-43.59867,5,1,1,0
172.27489,-43.59331,5,1,1,0
171.95105,-43.53613,5,1,1,0
172.2244,-43.61081,5,1,1,0
172.5217,-43.57969,9.6734,3,1,3
172.4472,-43.64401,5,1,1,0
172.4299,-43.65896,5,1,1,0
172.41212,-43.54744,8.7625,0,1,3
172.37511,-43.60305,5,1,1,0
172.46161,-43.63757,5,1,1,0
172.21355,-43.63202,5,1,1,0
172.18156,-43.59454,5,1,1,0
172.41209,-43.61732,5,1,1,0
171.8465,-43.5782,5,1,1,0
172.26074,-43.63174,5,1,1,0
171.88319,-43.56139,5,1,1,0
172.45328,-43.64479,12.9438,3,0,1
171.90024,-43.60568,5,1,1,0
172.49696,-43.62751,9.0591,0,1,3
172.45634,-43.6311,5,1,1,0
172.35147,-43.64045,5,1,1,0
172.32814,-43.60479,5,1,1,0
172.49805,-43.6258,9.1425,0,1,3
172.485,-43.55625,12,3,2,1
172.53197,-43.53948,12,3,2,1
172.45738,-43.63943,5,1,1,0
172.48138,-43.51874,5,1,1,0
172.4292,-43.56901,8.4468,0,1,3
172.36449,-43.59921,5,1,1,0
172.14981,-43.42074,10,0,1,3
172.47485,-43.62035,6.9201,0,1,3
172.498,-43.59786,5,1,1,0
172.39522,-43.57157,6.0473,1,1,0
171.56946,-43.61909,5,1,1,0
172.35593,-43.62946,5,1,1,0
172.51579,-43.4173,5,1,1,0
172.19493,-43.6149,5,1,1,0
172.37746,-43.60158,5,1,1,0
171.85405,-43.58238,5,1,1,0
172.29817,-43.56733,5,1,1,0
172.32872,-43.67005,5,1,1,0
172.33214,-43.55766,5,1,1,0
172.34721,-43.65412,5,1,1,0
172.26155,-43.60505,9.4105,0,1,3
172.1581,-43.44985,7.742,0,1,3
171.93126,-43.5384,7.5261,1,1,3
172.21042,-43.57071,5,1,1,0
172.18767,-43.52143,5,1,1,0
172.07016,-43.60709,5,1,1,0
172.44733,-43.6378,5,1,1,0
172.18951,-43.57847,5,1,1,0
172.18526,-43.60326,5,1,1,0
171.8772,-43.56657,5,1,1,0
172.37022,-43.60397,5,1,1,0
172.28075,-43.58571,5.6572,1,1,0
171.85123,-43.57046,5,1,1,0
172.24307,-43.61726,5,1,1,0
172.17218,-43.51115,5,1,1,0
171.8531,-43.57262,5,1,1,0
172.17561,-43.57375,5,1,1,0
172.19368,-43.53574,7.9586,0,1,3
172.48433,-43.58327,5,1,1,0
172.34843,-43.60033,9.3978,0,1,3
172.33147,-43.60471,5,1,1,0
172.16214,-43.61901,5,1,1,0
172.39027,-43.54884,5,1,1,0
172.17883,-43.50536,6.8558,0,1,3
172.32176,-43.59968,5,1,1,0
172.39421,-43.55883,7.568,0,1,3
171.9064,-43.5463,5,1,1,0
171.87938,-43.54496,12,3,2,1
172.14194,-43.47785,7.6223,0,1,3
172.15305,-43.62008,5,1,1,0
171.88925,-43.56961,5,1,1,0
172.34897,-43.60279,9.5349,0,1,3
172.12801,-43.49496,9.1796,0,1,3
172.45108,-43.53805,10.1353,0,1,3
172.17029,-43.51118,6.6737,1,1,0
172.07314,-43.25839,5,1,1,0
172.48137,-43.62645,8.632,0,1,3
172.48387,-43.62374,8.2178,0,1,3
172.21593,-43.61125,5,1,1,0
172.39426,-43.60819,5,1,1,0
172.47899,-43.61845,8.742,0,1,3
172.46935,-43.62819,5,1,1,0
172.59026,-43.59346,5,1,1,0
172.45834,-43.62963,5,1,1,0
172.46422,-43.63302,5,1,1,0
171.85426,-43.57585,5,1,1,0
171.93001,-43.5296,7.8975,0,1,3
172.46555,-43.64244,8.2459,0,1,3
172.35657,-43.61292,5,1,1,0
172.07413,-43.25967,5,1,1,0
172.47992,-43.61401,7.5951,0,1,3
172.37866,-43.5504,12,3,2,1
172.60747,-43.46014,12,3,2,1
172.0336,-43.59846,5,1,1,0
172.16248,-43.58556,5,1,1,0
172.3286,-43.63504,5,1,1,0
172.61177,-43.58517,5,1,1,0
172.39891,-43.60594,5,1,1,0
172.27682,-43.60852,5,1,1,0
172.18987,-43.5019,5,1,1,0
172.4736,-43.61683,5,1,1,0
172.4613,-43.62231,5,1,1,0
172.96971,-42.90626,5,1,0,0
172.41093,-43.55717,8.2382,0,1,3
171.93867,-43.56347,5,1,1,0
172.4621,-43.6298,5,1,1,0
172.22017,-43.60986,5,1,1,0
172.40694,-43.55934,4.6802,1,1,0
172.42586,-43.53765,6.5567,0,1,0
172.39491,-43.56367,5,1,1,0
172.40858,-43.55372,5,1,1,0
172.36629,-43.5837,5,1,1,0
171.93776,-43.51758,7.478,1,1,3
172.24968,-43.62548,5,1,1,0
172.16298,-43.44667,7.1603,1,1,3
172.38347,-43.55823,5,1,1,0
172.4892,-43.61357,6.9095,0,1,3
172.49135,-43.61224,6.933,0,1,3
172.10173,-43.58943,6.8519,0,1,3
172.45111,-43.62557,5,1,1,0
172.35307,-43.58906,5,1,1,0
171.94205,-43.53455,5,1,1,0
172.39388,-43.59793,5,1,1,0
172.33778,-43.60038,5,1,1,0
172.50549,-43.42126,5,1,1,0
172.43581,-43.56532,5,1,1,0
172.09711,-43.48542,5,1,1,0
172.35104,-43.59518,5,1,1,0
172.30652,-43.55874,10.0898,0,1,3
172.00359,-43.27063,5,1,1,0
172.27298,-43.6067,5,1,1,0
172.007,-43.25029,5,1,1,0
172.39322,-43.58363,8.9491,0,1,3
172.16483,-43.43381,5,1,1,0
172.30659,-43.57426,5,1,1,0
172.37366,-43.59018,5,1,1,0
172.36176,-43.60196,5,1,1,0
172.48112,-43.61628,7.7505,0,1,3
172.38734,-43.62596,5,1,1,0
172.1209,-43.50688,5,1,1,0
172.29959,-43.50623,5,1,1,0
172.31252,-43.63754,5,1,1,0
172.29794,-43.55166,5,1,1,0
172.3093,-43.62194,5,1,1,0
171.87732,-43.59752,5,1,1,0
171.97961,-43.49771,12,0,2,1
172.05991,-43.57386,5,1,1,0
172.32832,-43.6048,5,1,1,0
172.07515,-43.3821,7.4994,0,1,3
172.55362,-43.58834,5,1,1,0
172.16005,-43.58693,5,1,1,0
172.46828,-43.61269,5,1,1,0
172.46313,-43.63152,5,1,1,0
172.42741,-43.53995,7.7827,0,1,3
172.42789,-43.53702,8.12,0,1,3
172.29254,-43.55919,5,1,1,0
172.40166,-43.55009,11.6303,3,2,1
172.35756,-43.59536,10.9419,3,0,1
171.93425,-43.54845,5,1,1,0
172.40237,-43.55805,5,1,1,0
172.43439,-43.53542,7.9818,0,1,3
172.3701,-43.57035,5,1,1,0
172.51671,-43.46249,5,1,1,0
172.5439,-43.59127,5,1,1,0
172.37025,-43.59906,5,1,1,0
172.17435,-43.61348,5,1,1,0
172.09468,-43.59772,5,1,1,0
172.36382,-43.74562,5,1,1,0
172.18587,-43.56147,5,1,1,0
172.59123,-43.46101,5,1,1,0
172.07632,-43.46775,5,1,1,0
172.16394,-43.45958,6.8197,1,1,3
172.16057,-43.45932,6.6793,1,1,0
172.23381,-43.60684,12,3,2,1
172.17955,-43.45948,5,1,1,0
172.39008,-43.55629,5,1,1,0
172.22012,-43.59514,5,1,1,0
172.64815,-43.57431,7.1115,1,1,3
172.37079,-43.61642,5,1,1,0
172.38541,-43.62434,5,1,1,0
172.43193,-43.55662,5,1,1,0
172.16553,-43.528,5,1,1,0
172.33487,-43.62828,5,1,1,0
172.13687,-43.47448,5,1,1,0
172.20276,-43.58467,5,1,1,0
172.08215,-43.60114,5,1,1,0
172.36768,-43.59379,5,1,1,0
172.17738,-43.5192,5,1,1,0
171.88565,-43.56315,5,1,1,0
172.674,-43.40966,5,1,1,0
172.37161,-43.56417,5,1,1,0
172.19157,-43.55822,5,1,1,0
172.16533,-43.49281,5.9346,1,1,0
172.34499,-43.58444,5,1,1,0
172.35393,-43.62042,5,1,1,0
171.83939,-43.56678,7.0057,1,1,3
172.60654,-43.5894,5.7216,1,1,0
172.49506,-43.60651,5,1,1,0
172.34485,-43.59789,5,1,1,0
172.40599,-43.59257,7.3115,0,1,3
172.29401,-43.603,5,1,1,0
172.39372,-43.58726,9.6229,0,1,3
172.10677,-43.59515,5,1,1,0
172.16231,-43.43963,5,1,1,0
172.0457,-43.62429,5,1,1,0
172.39,-43.58281,9.0351,0,1,3
172.0871,-43.60051,6.0387,1,1,0
172.61472,-43.59496,5,1,1,0
172.33597,-43.64905,5,1,1,0
172.47676,-43.61751,7.0601,0,1,3
172.46677,-43.54853,5,1,1,0
171.87814,-43.55125,5,1,1,0
172.35757,-43.58402,5,1,1,0
172.15234,-43.52889,5,1,1,0
172.35213,-43.58258,5,1,1,0
172.36195,-43.58491,5,1,1,0
172.37376,-43.59134,5,1,1,0
172.44974,-43.62254,5,1,1,0
172.13553,-43.47467,5,1,1,0
172.16208,-43.46151,5,1,1,0
172.27354,-43.61847,5,1,1,0
172.2431,-43.59991,9.2061,0,1,3
172.4619,-43.6222,5,1,1,0
172.2516,-43.60983,5,1,1,0
171.88235,-43.54019,5,1,1,0
172.33055,-43.63223,5,1,1,0
172.04433,-43.60889,5,1,1,0
172.41618,-43.62925,5,1,1,0
171.86592,-43.57967,5,1,1,0
171.85347,-43.58656,5,1,1,0
171.8831,-43.5495,5,1,1,0
172.30832,-43.59583,8.5156,0,1,3
172.38008,-43.61782,5,1,1,0
172.45557,-43.63326,5,1,1,0
172.4782,-43.61762,5,1,1,0
172.31462,-43.61803,5,1,1,0
172.17157,-43.58335,5,1,1,0
172.45802,-43.6323,5,1,1,0
172.03784,-43.31122,5,1,1,0
172.39255,-43.57683,5,1,1,0
172.20047,-43.53191,9.381,0,1,3
172.31503,-43.58987,5,1,1,0
172.30977,-43.58626,6.7405,0,1,3
171.914,-43.57205,5,1,1,0
172.19354,-43.54312,5,1,1,0
172.38112,-43.58043,5,1,1,0
172.26878,-43.61911,5,1,1,0
172.45067,-43.63298,5,1,1,0
172.38408,-43.5793,5,1,1,0
172.26688,-43.58791,5,1,1,0
172.16734,-43.45999,5,1,1,0
172.60173,-43.59192,5,1,1,0
172.36566,-43.58527,5,1,1,0
172.29489,-43.57388,5,1,1,0
171.84435,-43.58808,5,1,1,0
172.39087,-43.55341,5,1,1,0
172.39885,-43.62668,12,3,2,1
172.01338,-43.5661,5,1,1,0
171.84839,-43.59161,5,1,1,0
172.3709,-43.59464,5,1,1,0
172.27895,-43.57742,5,1,1,0
172.45151,-43.63843,5,1,1,0
172.35631,-43.59219,5,1,1,0
172.09117,-43.46286,5,1,1,0
171.98991,-43.55344,5,1,1,0
172.41188,-43.57209,5,1,1,0
172.49181,-43.60254,5,1,1,0
172.33878,-43.43254,5,1,1,0
172.37457,-43.57877,5,1,1,0
172.41791,-43.61681,5,1,1,0
172.18204,-43.50587,5,1,1,0
172.46747,-43.63481,5,1,1,0
172.37538,-43.5684,5,1,1,0
172.38916,-43.58305,5,1,1,0
172.36557,-43.65638,5,1,1,0
172.394,-43.56394,5,1,1,0
172.13557,-43.57526,6.3708,1,1,0
172.12291,-43.59602,5,1,1,0
172.38194,-43.5721,5,1,1,0
172.37573,-43.7826,5,1,1,0
172.00763,-43.26411,8.4206,0,1,3
172.45961,-43.63984,5,1,1,0
172.58022,-43.55917,5,1,1,0
172.00461,-43.26491,8.5626,0,1,3
172.0054,-43.26432,8.8904,0,1,3
172.34857,-43.5831,5,1,1,0
172.39632,-43.57876,5,1,1,0
172.40997,-43.65213,5,1,1,0
172.45316,-43.63129,5,1,1,0
172.24532,-43.63742,5,1,1,0
172.04872,-43.61277,5,1,1,0
172.15996,-43.46024,7.7606,0,1,3
172.44266,-43.86072,5,1,1,0
172.14085,-43.44785,5,1,1,0
172.14418,-43.61944,5,1,1,0
172.35724,-43.58942,5,1,1,0
172.48331,-43.52751,5,1,1,0
172.41649,-43.62866,5,1,1,0
172.15854,-43.61832,5,1,1,0
172.32059,-43.62448,5,1,1,0
172.47028,-43.62929,5,1,1,0
172.24298,-43.6093,5,1,1,0
172.68719,-43.55576,6.1689,1,1,0
172.13937,-43.61291,5,1,1,0
172.23141,-43.60585,5,1,1,0
172.1454,-43.62285,5,1,1,0
171.95616,-43.54857,5,1,1,0
172.46646,-43.61758,5,1,1,0
172.35774,-43.60247,5,1,1,0
172.1658,-43.64011,5,1,1,0
172.3085,-43.6241,5,1,1,0
172.29468,-43.60185,5,1,1,0
172.39018,-43.55953,8.4387,0,1,3
172.36852,-43.57121,5,1,1,0
172.36792,-43.56709,5,1,1,0
171.90048,-43.54502,5,1,1,0
172.20648,-43.38461,5,1,1,0
172.24184,-43.60944,5,1,1,0
172.6306,-43.58343,6.0266,1,1,0
172.35252,-43.61927,5,1,1,0
171.88185,-43.56099,5,1,1,0
172.11652,-43.45108,5,1,1,0
172.38268,-43.56874,5,1,1,0
172.32814,-43.60268,5,1,1,0
172.4731,-43.6343,5,1,1,0
171.8623,-43.59724,5,1,1,0
172.37595,-43.60579,5,1,1,0
172.34798,-43.43252,5,1,1,0
172.12094,-43.38533,5,1,1,0
172.48996,-43.58127,5,1,1,0
172.29309,-43.58316,5,1,1,0
172.50867,-43.60293,5,1,1,0
172.13049,-43.50592,5,1,1,0
172.12785,-43.40109,5,1,1,0
172.34048,-43.60065,5,1,1,0
172.29361,-43.58832,12,3,2,1
172.34599,-43.57858,5,1,1,0
172.36163,-43.60214,5,1,1,0
172.17516,-43.58344,5,1,1,0
172.15723,-43.59133,5,1,1,0
172.1288,-43.37527,5,1,1,0
172.33885,-43.59803,5,1,1,0
172.418,-43.67034,5,1,1,0
171.85551,-43.57745,5,1,1,0
172.08833,-43.0116,5,1,1,0
172.07597,-43.01402,5,1,1,0
171.67024,-43.55387,5,1,1,0
172.17827,-43.45279,5,1,1,0
172.22893,-43.6366,5,1,1,0
171.80713,-43.55483,5,1,1,0
172.15587,-43.48024,5,1,1,0
172.47896,-43.61874,6.209,0,1,0
172.42816,-43.54459,9.557,0,1,3
172.16827,-43.51386,6.4519,1,1,0
172.23137,-43.62307,5,1,1,0
172.32515,-43.63478,5,1,1,0
172.64479,-43.59056,5,1,1,0
172.38962,-43.61207,5,1,1,0
172.55417,-43.61635,5,1,1,0
171.68874,-43.58343,5,1,1,0
172.29799,-43.61482,5,1,1,0
172.15456,-43.47282,5,1,1,0
